,Unnamed: 0,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,deposit_time,withdrawal_time
1302,7799,13305689,1632716458,0x9c4112678dc12516edfcc1b053e2574fadc0628c5c71ba03a641ed649c14cc44,358,0xbe43ad812fd9001f704a300d864796fd2103dd427149f0977b24b97ecc81213a,0xbc992581f5061f55c90271a022eb0657e8ced91a,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,12272999999999999950908,MAGIC,MAGIC,18,93,167276,105000000000,121567,5250771,deprecated,93160,1632716458,
1303,4818,13268869,1632223868,0x33f7f539cf7064c811ed95c7d163a87a085c42e8739629b3f0d8fd28be08f6c4,347,0xd721cee6e4ff29aa573d61aabcde7b4b53b350d167a5db5bc40e3f6fc0958571,0xbc992581f5061f55c90271a022eb0657e8ced91a,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,13611333333333333278888,MAGIC,MAGIC,18,335,180560,38464355950,121085,16407371,deprecated,129980,1632223868,
1312,2481,13233157,1631747187,0xa11ae132d77e25348333df2affb7b27322dbb3dd86da28199a4f364870f508c8,11174,0x7beca90cecf996508424097f8ba6264d69e1b9bf843261a2b9e0591dcf325090,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,54455871026823355096495,MAGIC,MAGIC,18,6,215341,89111287869,148914,1039759,deprecated,165692,1631747187,
1317,3062,13246864,1631929737,0xed062efe7903b5bf4d499cc49358dbd747e78335e6c87624b5461011f1507db4,11292,0xc864fc47491050c0b5da8e69c2b89d5df0f2ddb052a82a1da3adc5e0862b7db9,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,19183333333333333256600,MAGIC,MAGIC,18,0,180560,51631731264,121085,121085,deprecated,151985,1631929737,
1316,8048,13306791,1632731976,0x63f098a2c13576ac21a7ad74550b80349fcb90631ae5f1a45b60f720c5c41186,11390,0x7c4c023f72387c5e1e548fdfc42dfc6be152f741f7401d2dc00bb08ca9ad752c,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,25229999999999999899080,MAGIC,MAGIC,18,177,180560,56593006398,121085,11732271,deprecated,92058,1632731976,
1315,7390,13299220,1632629437,0xe3faf4a705b75ad3c53447a86cc1ee30a40f12ee008e191ee3983fd4363edd9f,11388,0x15dabbc70aed2f467edfb073092be0804bd8b92af2d66b506b7defd422a66d02,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,27706666666666666555840,MAGIC,MAGIC,18,102,180560,50145372702,121085,9945574,deprecated,99629,1632629437,
1314,363,13177928,1631008015,0x432437b43d275fa65684d451ab72a4a3f9af96a7b3fe50deadb07d7918fcc45f,11109,0x68c49fe98fc87a0d9f0940179cd09b214ef0c46cb6e8717c4a73e2a9687fa07c,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1185499999999999995258,MAGIC,MAGIC,18,142,180546,119085718861,121073,4591624,deprecated,220921,1631008015,
1313,3467,13258736,1632088300,0x7890e59c9b72a43af89ae4ced66a53bf4ed336418350eac3f9ad097e4f7a6b62,11355,0x8cdefd2031903ae31c02a9e5e8026f455658a7f7ccd3f0c7b3cb9ccc93d06d23,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,19426666666666666588960,MAGIC,MAGIC,18,190,180560,73900689866,121085,13330663,deprecated,140113,1632088300,
1311,5765,13277259,1632337090,0x34be4968bed606c32c9b6acbff97bd79705907a1421abf2f0c16f1b2bb2fffa8,11370,0xa938b37a282c6d9fd651cf362e8767bfcf8d60430978af8f16cc96f907c18521,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,40336000000000000000000,MAGIC,MAGIC,18,6,180517,74089424811,125849,1181450,deprecated,121590,1632337090,
1308,2492,13233302,1631748877,0x80f314d6b48f7f46c0bec6ebe0266e15e84f2d0753af7362413c6f3bf75fcfae,11200,0x3167abeea7633510ccadbdd92f9bd8771a9335e8c0a74a673ae71be10fdf8f98,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,52096945979758620200749,MAGIC,MAGIC,18,8,180560,48677603006,121085,1567567,deprecated,165547,1631748877,
1309,8756,13313384,1632820082,0xe60f6983d8181b12cde9c0d2556c1fed738c8409e250f720ddf1499031916220,11399,0x1a3ffa89973e145152e51d25fc64c6283c9e680e0afa60b52ff169767fcdda59,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,21989999999999999912040,MAGIC,MAGIC,18,8,180560,61402965681,121085,1237172,deprecated,85465,1632820082,
1307,9425,13322417,1632941743,0x548d220ef5fda561dcdd6917658ffb3abb3960c4fb4501a1c60bffc178967696,11407,0xa85ab1b0d8fa465da35a46a5aea5194eade82c0c71f8a34b9983709a0fcbc25a,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,30066666666666666546400,MAGIC,MAGIC,18,164,167276,78179042267,121567,11493086,deprecated,76432,1632941743,
1306,3676,13265156,1632174331,0x1e0038d4c3bae692a90001b16a48ad35f6ea66c75dc59e204f8e03387e797ab8,11359,0x299880899551beae43578e9bb61919fc8736e97f05e7fa4ba0e67c44bc2c72e7,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,21446666666666666580880,MAGIC,MAGIC,18,8,180560,62780602168,121085,1890282,deprecated,133693,1632174331,
1305,6879,13290911,1632519387,0x99dbb3cf26510321df7cb29f3b84d2b0e0ca4daae69f0068578e50198e3d014e,11372,0x05646844707529147033b2e1f3b015987e90910b072eb5dbc3e5dfdd8b1b645e,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,45507333333333332989960,MAGIC,MAGIC,18,181,180560,88545341216,121085,15398467,deprecated,107938,1632519387,
1304,3248,13252892,1632010682,0x297bbd55453df4fc5061e743a1bb149360608face3ee7b3f47e7ac55dde84d3b,11348,0x42a2a923f38daab04b7925f5ec849fbac4f2bd65ec5bae0a4e3d86e54ecd6fe5,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,20093333333333333252960,MAGIC,MAGIC,18,1,180560,44308806760,121085,339744,deprecated,145957,1632010682,
1310,2961,13241115,1631853116,0x77a50bbfa490e76b2bd9e804fab8466629559a15ae0d545b3386622c9a6835d1,11217,0x10edee7c0939af5c7f1ad7e55e8e91fa5c8453f3529fccc9d2b37374f58cf610,0xbc9ca5bd0f07700929f8d538233b0a9e60f4ddc5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,26303166666666666561454,MAGIC,MAGIC,18,5,180560,41213060821,121085,284001,deprecated,157734,1631853116,
1318,1923,13228314,1631682565,0xb6bff3b919cef792e45d3d8e380e0a8ebe2b5eb381e8edca9b2b3f02d09c738e,123,0x907b0322483490841b1eb4b3dffb626f35e398aa8891a2b87f5207e0452cd721,0xbd33b53b6394d72145250900d3c64518679591d8,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,2318499999999999990726,MAGIC,MAGIC,18,50,215283,50000000000,148866,4259521,deprecated,170535,1631682565,
1319,5355,13273788,1632289556,0xbea836399282eb44b45c8e4504556ce09bc34d935f313ca9441be49067c24bda,80,0x494c69a6c172b744200840b81edede8e753ad3ae467ebb8816db399912aa6aeb,0xbd3bcf36e0df2f0bc502b7c57f1f34b3218cb78b,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1015358913198324858694,MAGIC,MAGIC,18,57,187908,49223381054,145945,4214622,deprecated,125061,1632289556,
1320,1226,13207120,1631398964,0x082aaa6f40d308a56df5b8cce57c3fd8ec4e33e58d99be797622bf51f5cf3344,141,0xe1f784a076797581be1d81d188d933f854fa995fb3fe8ac2c43c7953dd7647d9,0xbdabcb81641d3c70c96db3eb2f320cf6d44279f1,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,4730666666666666647744,MAGIC,MAGIC,18,260,180531,55100000000,121061,26722374,deprecated,191729,1631398964,
1321,8355,13309079,1632762543,0x985c9d5119f86c903bbe2095e4620d0311f0b811abfb30745008da994ff29bd3,486,0x72aad4450ecf031c134ab34d5f15d58aadbc856842ca5a41e22ad576716595a8,0xbe1e5a07c3af9b648b2dec7f193bc0835646725e,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,13040499999999999947838,MAGIC,MAGIC,18,126,180560,81256406105,121085,12678180,deprecated,89770,1632762543,
1322,2892,13239546,1631832466,0x8117d02d3047273e25d8bb999e1ba385bfacd618787d3a9c64610e60fa63f52a,599,0xb3844c6dcb180dce131145b4b7d421602a9b08b00c61ebd76738b2855dd40fd7,0xbfb744bf537a17fdcd66e79c0231e6cfeaa428b9,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,21744666666666624090604,MAGIC,MAGIC,18,288,215341,78194584377,138498,26798177,deprecated,159303,1631832466,
1327,7747,13305257,1632710472,0x44b79dd0f9af9bda29169c5327a604528f1f3de355a7fc19e45b161e1d78038f,88,0xbe874f7a7e64cae476b5af4f038ab0b761ea49957fb28787dd2b521cf1295e47,0xc049085709fc6581152c1e1edeea53fae58fede1,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,12220000000000000000000,MAGIC,MAGIC,18,124,180531,66673640375,125861,7731500,deprecated,93592,1632710472,
1326,4272,13267332,1632203710,0x8c040a6c8a0e25bed1d375f79567a567385a6d93444f4bb8de47f4ae725d27cb,75,0xf1b10f1b9fc451ec42c0c39293bfe88ddea8cb5db46dc1be85c3570cdc4d608b,0xc049085709fc6581152c1e1edeea53fae58fede1,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,4989359469574244191733,MAGIC,MAGIC,18,280,202941,46718103493,153962,24763530,deprecated,131517,1632203710,
1323,5299,13273460,1632285170,0x4c8d68a104577196f45cbea25299773e7eb856e07882376d7562fc01ae3ef20c,83,0x641bebb16a8ab4d7d151cc237ea37ebc19137b2cbd16b39b5efb09c6683468f2,0xc049085709fc6581152c1e1edeea53fae58fede1,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,3391999999999999996747,MAGIC,MAGIC,18,241,187908,57588081230,150745,20257703,deprecated,125389,1632285170,
1324,2358,13231487,1631724497,0x9f1b7dc9472aad4d4a9249e14f8ad0b6c9a3d620ef7cbf209c3fe18b4496fb08,59,0x96bdfba73ecc4c61b8bd0472c449b10d12b79abc96579d95ccf9780c065bbbd1,0xc049085709fc6581152c1e1edeea53fae58fede1,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,6000000000000000000000,MAGIC,MAGIC,18,245,180531,66395744384,125861,18388055,deprecated,167362,1631724497,
1325,4346,13267442,1632205170,0xcfce7031943494c136c44e239e0703cd1044a40d9e89fcd40685e1db4c47dc8d,79,0xcb36f75cab2126f5cba19a02e004cc17496b0a616177c8fbc3a5920170243106,0xc049085709fc6581152c1e1edeea53fae58fede1,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,4044819258064212768322,MAGIC,MAGIC,18,117,168046,57414737019,110657,11804890,deprecated,131407,1632205170,
1328,7967,13306162,1632722974,0xdfb3d6d59ae92270869f251b02afc589fce98371893fb8cc6598947c547efee0,70,0xf273ac19b08257d2b3595f9c73a5b6c49a695110f4ae68377a9ac101314237fa,0xc11acfc3f529a0401134669415bf7c988dfcbc13,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,5041775443882146402523,MAGIC,MAGIC,18,100,215341,53365870052,148914,10537635,deprecated,92687,1632722974,
1329,8302,13308377,1632753658,0xf8652652f1c4e139dc93f720d9242d478249258d082b51af7955affa291b4c1b,66,0x662f0c30313bb5088362c230cfeb57d83e2f4ffd6f1255d64867d3a46d0c9674,0xc11c4f61646ad581b4f85cd033bbbff469dd2eb7,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,19608055366449298820336,MAGIC,MAGIC,18,13,231230,56593325942,169160,2233389,deprecated,90472,1632753658,
1330,2076,13229491,1631698041,0x871421d655a3697fa55f7013b5f8450bb10aa2c951f47f4c225372f66be16aea,1555,0x157e6fc3fecc38704ce65e17ac948e51072a200916147b50ac78cc20c6e381c5,0xc15b2336797a5a7f3110453598462fbaf4205ab6,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,15271399999999938914400,MAGIC,MAGIC,18,355,236238,45323004666,183682,24297853,deprecated,169358,1631698041,
1331,8277,13308148,1632750695,0x630b79e73e2db280eb7a7774292c3a851c22b3e07abdf2e9943488b24aa1fd1d,37,0x4db641f2b9946edd4b37b0ebe8e7a7d996ad791a0cc4944a1c2875e0739bfb30,0xc1d10c9d08cd1600fcab60d9ca7cc09601870fe5,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,6350333333333333307932,MAGIC,MAGIC,18,214,180546,61716654365,121073,10936966,deprecated,90701,1632750695,
1332,2474,13233094,1631746054,0xb200368c8f234f7cb38d59ae456b8b64939e3572642a4bd4310f6e2980b68352,2926,0x5e4230df91cd51a22dac30baec5e04e3f3255471fc79d9be3b21adb7853ded8b,0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,38844614661507425398886,MAGIC,MAGIC,18,259,180560,68085135037,121085,27887198,deprecated,165755,1631746054,
1333,1722,13227720,1631674103,0x3574bbc18bace3a924b4a49ab8f9f9d81b580ff1abb252cdf942e16b97d3c8a8,2893,0x4d4834931680496c25cb148d10ab7876464f1fc091ae7f16979426dad349a3fd,0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,29000000000000000000000,MAGIC,MAGIC,18,110,180531,51076744511,125861,7125657,deprecated,171129,1631674103,
1334,1723,13227723,1631674137,0xc678c2186dd6bf90b56bcfd6ac3d382def5919ca35afa3629141a44441c1c225,2894,0x621407225be5624f91cbb70f32ab0a572ecd04e37885fa5f6142390764f76b13,0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,30660387499999761358450,MAGIC,MAGIC,18,190,215326,51319916550,148902,8631033,deprecated,171126,1631674137,
1335,7531,13303097,1632681595,0x699a5d0184916b6b561e7e67a8aad1ad5b6180f28b030f201baa75c86330151b,3054,0x69b3820155cbede85801ac1488d2db0d5aa5849d45e014fe5cfa21fa3c824840,0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,56430041666666465094994,MAGIC,MAGIC,18,70,180560,63272215507,121085,4282116,deprecated,95752,1632681595,
1336,318,13177587,1631003516,0x92f6be806eed6c19892ace12b65f5e3b814f118719bb88cfeb1012790bda47bf,2820,0xbc1ef542812aa7b4f332fadc9ae785f68d9a9cdd6bcec117cd7799f7bd96c308,0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,97429166666666276950,MAGIC,MAGIC,18,224,180531,144749732673,121061,23177350,deprecated,221262,1631003516,
1337,278,13177348,1631000167,0x111d6d68da938d655c4c1882f6cc2168966a41a38c6fb054f20b37b078cc1eba,2815,0x0622e1d8510aacfce25eba618aea8402a0d4583949a058128d2090303bbd6192,0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,17599999999999929600,MAGIC,MAGIC,18,194,180517,86977105032,121049,14976736,deprecated,221501,1631000167,
1339,3698,13266079,1632186790,0x5857793e7c13e1b49536900ee100cfaa02804bd3e82cc8b1e8b72903cd6b4152,109,0xb9061690514a7fb125207d288e1b90ea780cffd2dda9a87dbb6986a358b2f26d,0xc2b92e481a981847f34d9c3ffe12a06da2240647,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,5457999999999999978168,MAGIC,MAGIC,18,202,180546,104678572980,121073,17794754,deprecated,132770,1632186790,
1338,6886,13291079,1632521564,0xd8948c66695ccb0e2fd3ea20ec8eef174ac590c1a634f2c6211112614916111f,117,0xcb3357c1425446ce21747cef7729c78be0d3169e91bbababe554f96ce0716c38,0xc2b92e481a981847f34d9c3ffe12a06da2240647,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,4174666666666666649968,MAGIC,MAGIC,18,216,215283,50454623477,148866,18434682,deprecated,107770,1632521564,
1340,9442,13322711,1632945756,0x45e3e87fd5b5c350ab2abeadc6619295f3e58def9c0c8e46fb5d388941dd0f71,130,0xf63f07e2de3fcc0d91a0c60c0b8b498d12d1f165d6bf61e411a4147d66bfb23d,0xc3f1e77b74503162194ad5578f181ecbbb9abdd3,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,10608666666666666560232,MAGIC,MAGIC,18,21,180560,78587223250,125885,2359510,deprecated,76138,1632945756,
1341,3526,13260195,1632108051,0x4986aa84437f67cc1ef9a5e184165948be52aebc5a015c8b7b7a9f43f5a64d4a,114,0x9b9191ef0ffdd39ee9ab8aaeb3f80ac456fc085dd2748ec62fab620fc5281e28,0xc3f1e77b74503162194ad5578f181ecbbb9abdd3,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,4009499999999999983962,MAGIC,MAGIC,18,114,215298,88967712695,148878,7010673,deprecated,138654,1632108051,
1342,4491,13267753,1632209343,0x5bd0090d70da7773424143f4013ff456e5deb98ebe36f984f565a019a9b70fef,608,0xe3af5a044a72cc7084f9b9cbf798e05dec41e3c064943133248e1e52edd215b0,0xc51505386b5a1d3e7ecb88cec112796d8cee0250,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,10000000000000000000000,MAGIC,MAGIC,18,82,167250,44000000000,126343,9229681,deprecated,131096,1632209343,
1343,1866,13228059,1631679128,0x993372dfe6671b41f1561262151ef5a87e4ea7311a378b15a9794e0da1476e66,37,0x3d19a655197942a3e2b05dd97d9a3ef490a0e182c0d3f658facc4499f7cdada4,0xc66fb0f838430b7f4d1def40e3bbe85990cf50ba,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,3089791666666654307500,MAGIC,MAGIC,18,193,215298,49149963010,148878,17120679,deprecated,170790,1631679128,
1344,3485,13259163,1632093733,0x1d5b7ca203177df3c1dbdf6a52c12bb6832dc72487045e94df4af1cd7affc8f5,1607,0x03c868688058e1d2a3e0957d1310eab5233c761a6c1c8a809e7aac1541b6998c,0xc79c88386c95130bf7c20a184cb8281ed639fab4,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,23338710873767962860585,MAGIC,MAGIC,18,314,215341,43540906162,148914,29633537,deprecated,139686,1632093733,
1345,2912,13239850,1631836115,0xcb98804e937f6f29ce3632e8c4809af3e2fc8f1e304f2b1dd5fdc6eded8c1abc,1585,0x2c755580039e746d15a7c4ef68595c4ac5cce4cb5c51f296d2f3d8ab15417812,0xc79c88386c95130bf7c20a184cb8281ed639fab4,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,18443164542764841274710,MAGIC,MAGIC,18,74,215341,52899137416,156124,3807678,deprecated,158999,1631836115,
1346,1920,13228306,1631682452,0xe9a589148471210dd0403f034c564e3df7815689dc68a4080db11fdf59dc8301,1576,0xcf2ba4b8ba9f273814ce455968a53880670224107cf0bdadd2b1b64a48498995,0xc79c88386c95130bf7c20a184cb8281ed639fab4,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,6279616666666641548200,MAGIC,MAGIC,18,155,215326,48915384565,148902,10584137,deprecated,170543,1631682452,
1347,1533,13221213,1631587617,0x1ff79563c736c2991583d969f34073a19d153a6705ac22e04a6c05fc0ebf9fe4,1569,0x86723cf719507d8fe0f68e1ba21ed80b160bad023456fa9fc1ecae3849de58b9,0xc79c88386c95130bf7c20a184cb8281ed639fab4,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,23789608333333238174900,MAGIC,MAGIC,18,159,215341,47987626929,148914,7757411,deprecated,177636,1631587617,
1348,1868,13228063,1631679178,0x37c1250d8a930f0d4eaa0d39587f18d56ea89e1b3296073b770b067d514b6e80,1031,0xa9345a9c896c9992c0afbb4c488ba2561388040a0398dee69f476b88ecae0892,0xc7bd798519b38f4d9f424f8764424c54f653c38a,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,1704299999999993182800,MAGIC,MAGIC,18,285,215298,52164939924,138462,20352165,deprecated,170786,1631679178,
1349,6855,13290331,1632511413,0x4ed24ee3c959c669db40447a00f21c762eee7163e452125f3f8d539b23fefab7,149,0x15b833cd52bbb16416d16a5949f448d9dbf3ef3da0bec2b86a12e5e3746e4f93,0xc81d5e259d28275b177095995f27018f8f3f9903,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,13239012871395033057372,MAGIC,MAGIC,18,186,188008,61548440724,150829,16970478,deprecated,108518,1632511413,
1350,6613,13286420,1632458498,0x81dbcd73cbf58c0e70bb57bd50bdf1ce075b002bfa08ccbc6545c90d051cf144,199,0x74afca4652d46e270bb8939e2aea673ba95df24253cc3f87f32b8ebe408b28f1,0xc84f8d68d5822ace53d817d6fbf7191b37729698,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,2491408333333263295605,MAGIC,MAGIC,18,35,187951,44823060690,150781,2748622,deprecated,112429,1632458498,
1351,2280,13230984,1631718075,0x57826324308fb14e342a3b9a9b425163c5e7126dbf78edea6dd32fa859204066,683,0xe6bd1a824c760d9fb7e384659699e082f4bff6669f506276aec331c1ae28641c,0xc8c54d0cea1b68fc63acb2ef4be9fe3d5ea30444,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,4290274493122981377327,MAGIC,MAGIC,18,280,202615,69607338746,148890,29462254,deprecated,167865,1631718075,
1356,3375,13256473,1632059279,0x6e9d84f2afb75d24133666392ee0052c277d8ce319b4ae5d90b336670dc5cdeb,810,0xb1d5a1f6ae94416d765ddf16c90410c9d2674781476c5de9fce070f1dbdad840,0xc8f722432aeefacb0ba5f70ec80867e3945304a6,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,109466166666666666228802,MAGIC,MAGIC,18,25,180560,47193030399,121085,1165561,deprecated,142376,1632059279,
1355,8053,13306848,1632732750,0x250be2a46e2f3c71bf45362bc2cf6586d70730bacaf9ba842e3abb5c8a287d93,816,0x3a2756e9f9ae7da56e4d1ff3ee2d741bf50565d79248734ad4ec36f0260ba9e9,0xc8f722432aeefacb0ba5f70ec80867e3945304a6,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,101437166666666666260918,MAGIC,MAGIC,18,160,180560,52169693288,121085,10654481,deprecated,92001,1632732750,
1352,5543,13275352,1632310889,0x5afe89e2aee0a77b171ff53170eb83e1f73472a78a115f74346fac7d1fb699a5,812,0x857190b5e011c57caa94e9a0a4d00cb826044b235c32a3f280deab492c32531c,0xc8f722432aeefacb0ba5f70ec80867e3945304a6,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,96595999999999999613616,MAGIC,MAGIC,18,92,180560,44751872748,121085,5953070,deprecated,123497,1632310889,
